@relation 'mobile_price-weka.filters.unsupervised.attribute.Remove-R1,9,17-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R1,3,5,8,10,11,12,13,14,15-precision6-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R7-precision6'

@attribute battery_power {'\'(-inf-875.25]\'','\'(875.25-1249.5]\'','\'(1249.5-1623.75]\'','\'(1623.75-inf)\''}
@attribute blue {no,yes}
@attribute clock_speed {'\'(-inf-1.125]\'','\'(1.125-1.75]\'','\'(1.75-2.375]\'','\'(2.375-inf)\''}
@attribute dual_sim {no,yes}
@attribute fc {'\'(-inf-4.75]\'','\'(4.75-9.5]\'','\'(9.5-14.25]\'','\'(14.25-inf)\''}
@attribute four_g {0,1}
@attribute int_memory {'\'(-inf-12.333333]\'','\'(12.333333-22.666667]\'','\'(22.666667-33]\'','\'(33-43.333333]\'','\'(43.333333-53.666667]\'','\'(53.666667-inf)\''}
@attribute mobile_wt {'\'(-inf-110]\'','\'(110-140]\'','\'(140-170]\'','\'(170-inf)\''}
@attribute n_cores {1,2,3,4,5,6,7,8}
@attribute pc {'\'(-inf-5]\'','\'(5-10]\'','\'(10-15]\'','\'(15-inf)\''}
@attribute px_height {'\'(-inf-490]\'','\'(490-980]\'','\'(980-1470]\'','\'(1470-inf)\''}
@attribute px_width {'\'(-inf-874.5]\'','\'(874.5-1249]\'','\'(1249-1623.5]\'','\'(1623.5-inf)\''}
@attribute ram {'\'(-inf-1191.5]\'','\'(1191.5-2127]\'','\'(2127-3062.5]\'','\'(3062.5-inf)\''}
@attribute sc_h {'\'(-inf-8.5]\'','\'(8.5-12]\'','\'(12-15.5]\'','\'(15.5-inf)\''}
@attribute talk_time {'\'(-inf-6.5]\'','\'(6.5-11]\'','\'(11-15.5]\'','\'(15.5-inf)\''}
@attribute three_g {no,yes}
@attribute touch_screen {0,1}
@attribute wifi {yes,no}
@attribute price_category {0,1}

@data
'\'(875.25-1249.5]\'',yes,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',1,'\'(53.666667-inf)\'','\'(110-140]\'',3,'\'(5-10]\'','\'(490-980]\'','\'(874.5-1249]\'','\'(-inf-1191.5]\'','\'(15.5-inf)\'','\'(11-15.5]\'',yes,1,yes,0
'\'(-inf-875.25]\'',yes,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',1,'\'(-inf-12.333333]\'','\'(110-140]\'',4,'\'(-inf-5]\'','\'(-inf-490]\'','\'(1623.5-inf)\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(15.5-inf)\'',yes,0,yes,0
'\'(1249.5-1623.75]\'',no,'\'(1.75-2.375]\'',no,'\'(-inf-4.75]\'',0,'\'(22.666667-33]\'','\'(110-140]\'',5,'\'(-inf-5]\'','\'(1470-inf)\'','\'(1623.5-inf)\'','\'(-inf-1191.5]\'','\'(8.5-12]\'','\'(6.5-11]\'',no,1,yes,0
'\'(1249.5-1623.75]\'',no,'\'(2.375-inf)\'',no,'\'(-inf-4.75]\'',0,'\'(43.333333-53.666667]\'','\'(170-inf)\'',1,'\'(5-10]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(6.5-11]\'',no,1,yes,0
'\'(-inf-875.25]\'',yes,'\'(-inf-1.125]\'',no,'\'(4.75-9.5]\'',1,'\'(12.333333-22.666667]\'','\'(170-inf)\'',1,'\'(5-10]\'','\'(-inf-490]\'','\'(1249-1623.5]\'','\'(1191.5-2127]\'','\'(12-15.5]\'','\'(15.5-inf)\'',yes,1,yes,0
'\'(-inf-875.25]\'',yes,'\'(1.125-1.75]\'',no,'\'(-inf-4.75]\'',1,'\'(53.666667-inf)\'','\'(140-170]\'',4,'\'(-inf-5]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(15.5-inf)\'',yes,0,no,0
'\'(1249.5-1623.75]\'',no,'\'(1.75-2.375]\'',no,'\'(14.25-inf)\'',0,'\'(43.333333-53.666667]\'','\'(140-170]\'',1,'\'(15-inf)\'','\'(1470-inf)\'','\'(1623.5-inf)\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(-inf-6.5]\'',no,0,yes,0
'\'(-inf-875.25]\'',no,'\'(-inf-1.125]\'',yes,'\'(4.75-9.5]\'',0,'\'(22.666667-33]\'','\'(140-170]\'',6,'\'(5-10]\'','\'(1470-inf)\'','\'(1249-1623.5]\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(15.5-inf)\'',no,1,no,0
'\'(1249.5-1623.75]\'',no,'\'(-inf-1.125]\'',no,'\'(9.5-14.25]\'',1,'\'(33-43.333333]\'','\'(-inf-110]\'',1,'\'(15-inf)\'','\'(490-980]\'','\'(874.5-1249]\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(11-15.5]\'',yes,0,no,0
'\'(1623.75-inf)\'',no,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',0,'\'(-inf-12.333333]\'','\'(170-inf)\'',8,'\'(10-15]\'','\'(490-980]\'','\'(1249-1623.5]\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(15.5-inf)\'',no,1,yes,1
'\'(1623.75-inf)\'',no,'\'(-inf-1.125]\'',yes,'\'(4.75-9.5]\'',0,'\'(22.666667-33]\'','\'(110-140]\'',2,'\'(5-10]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(3062.5-inf)\'','\'(-inf-8.5]\'','\'(15.5-inf)\'',no,0,yes,1
'\'(875.25-1249.5]\'',yes,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',1,'\'(-inf-12.333333]\'','\'(170-inf)\'',6,'\'(-inf-5]\'','\'(980-1470]\'','\'(1623.5-inf)\'','\'(-inf-1191.5]\'','\'(8.5-12]\'','\'(-inf-6.5]\'',yes,1,no,0
'\'(1623.75-inf)\'',yes,'\'(1.75-2.375]\'',no,'\'(-inf-4.75]\'',0,'\'(43.333333-53.666667]\'','\'(170-inf)\'',2,'\'(10-15]\'','\'(980-1470]\'','\'(1249-1623.5]\'','\'(3062.5-inf)\'','\'(15.5-inf)\'','\'(-inf-6.5]\'',yes,1,no,1
'\'(875.25-1249.5]\'',no,'\'(-inf-1.125]\'',yes,'\'(9.5-14.25]\'',0,'\'(22.666667-33]\'','\'(140-170]\'',6,'\'(10-15]\'','\'(980-1470]\'','\'(874.5-1249]\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(11-15.5]\'',yes,0,yes,0
'\'(-inf-875.25]\'',yes,'\'(1.125-1.75]\'',no,'\'(-inf-4.75]\'',1,'\'(12.333333-22.666667]\'','\'(140-170]\'',4,'\'(5-10]\'','\'(980-1470]\'','\'(1623.5-inf)\'','\'(-inf-1191.5]\'','\'(12-15.5]\'','\'(6.5-11]\'',yes,1,yes,0
'\'(-inf-875.25]\'',no,'\'(2.375-inf)\'',no,'\'(-inf-4.75]\'',0,'\'(22.666667-33]\'','\'(-inf-110]\'',6,'\'(5-10]\'','\'(980-1470]\'','\'(1623.5-inf)\'','\'(1191.5-2127]\'','\'(-inf-8.5]\'','\'(-inf-6.5]\'',no,1,no,0
'\'(875.25-1249.5]\'',yes,'\'(1.125-1.75]\'',yes,'\'(-inf-4.75]\'',1,'\'(33-43.333333]\'','\'(170-inf)\'',6,'\'(5-10]\'','\'(980-1470]\'','\'(1249-1623.5]\'','\'(2127-3062.5]\'','\'(8.5-12]\'','\'(11-15.5]\'',yes,0,yes,0
'\'(1249.5-1623.75]\'',yes,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',1,'\'(-inf-12.333333]\'','\'(140-170]\'',8,'\'(15-inf)\'','\'(-inf-490]\'','\'(874.5-1249]\'','\'(3062.5-inf)\'','\'(8.5-12]\'','\'(-inf-6.5]\'',yes,0,yes,1
'\'(1249.5-1623.75]\'',yes,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',1,'\'(22.666667-33]\'','\'(-inf-110]\'',3,'\'(-inf-5]\'','\'(-inf-490]\'','\'(1623.5-inf)\'','\'(3062.5-inf)\'','\'(8.5-12]\'','\'(6.5-11]\'',yes,0,yes,1
'\'(-inf-875.25]\'',no,'\'(1.75-2.375]\'',no,'\'(-inf-4.75]\'',1,'\'(33-43.333333]\'','\'(-inf-110]\'',4,'\'(15-inf)\'','\'(-inf-490]\'','\'(874.5-1249]\'','\'(1191.5-2127]\'','\'(15.5-inf)\'','\'(-inf-6.5]\'',yes,1,yes,0
'\'(1249.5-1623.75]\'',yes,'\'(1.75-2.375]\'',no,'\'(-inf-4.75]\'',1,'\'(12.333333-22.666667]\'','\'(140-170]\'',3,'\'(-inf-5]\'','\'(-inf-490]\'','\'(1249-1623.5]\'','\'(1191.5-2127]\'','\'(15.5-inf)\'','\'(15.5-inf)\'',yes,0,yes,0
'\'(-inf-875.25]\'',yes,'\'(1.75-2.375]\'',yes,'\'(4.75-9.5]\'',1,'\'(-inf-12.333333]\'','\'(170-inf)\'',3,'\'(5-10]\'','\'(1470-inf)\'','\'(1623.5-inf)\'','\'(-inf-1191.5]\'','\'(12-15.5]\'','\'(15.5-inf)\'',yes,1,no,0
'\'(1249.5-1623.75]\'',no,'\'(1.75-2.375]\'',yes,'\'(-inf-4.75]\'',0,'\'(53.666667-inf)\'','\'(-inf-110]\'',1,'\'(15-inf)\'','\'(1470-inf)\'','\'(1623.5-inf)\'','\'(-inf-1191.5]\'','\'(15.5-inf)\'','\'(-inf-6.5]\'',no,0,yes,0
'\'(-inf-875.25]\'',no,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',1,'\'(-inf-12.333333]\'','\'(110-140]\'',4,'\'(-inf-5]\'','\'(1470-inf)\'','\'(1623.5-inf)\'','\'(-inf-1191.5]\'','\'(15.5-inf)\'','\'(11-15.5]\'',yes,1,no,0
'\'(1249.5-1623.75]\'',yes,'\'(2.375-inf)\'',no,'\'(9.5-14.25]\'',0,'\'(22.666667-33]\'','\'(110-140]\'',6,'\'(15-inf)\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(3062.5-inf)\'','\'(12-15.5]\'','\'(15.5-inf)\'',no,0,no,1
'\'(875.25-1249.5]\'',no,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',1,'\'(-inf-12.333333]\'','\'(-inf-110]\'',1,'\'(10-15]\'','\'(490-980]\'','\'(874.5-1249]\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(11-15.5]\'',yes,0,no,0
'\'(1623.75-inf)\'',no,'\'(-inf-1.125]\'',no,'\'(4.75-9.5]\'',0,'\'(-inf-12.333333]\'','\'(170-inf)\'',1,'\'(10-15]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(6.5-11]\'',yes,1,yes,0
'\'(875.25-1249.5]\'',yes,'\'(2.375-inf)\'',no,'\'(-inf-4.75]\'',0,'\'(33-43.333333]\'','\'(140-170]\'',8,'\'(-inf-5]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(-inf-1191.5]\'','\'(-inf-8.5]\'','\'(6.5-11]\'',yes,1,no,0
'\'(1249.5-1623.75]\'',yes,'\'(1.75-2.375]\'',no,'\'(-inf-4.75]\'',1,'\'(43.333333-53.666667]\'','\'(140-170]\'',1,'\'(5-10]\'','\'(-inf-490]\'','\'(874.5-1249]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(11-15.5]\'',yes,1,no,0
'\'(1623.75-inf)\'',yes,'\'(1.75-2.375]\'',yes,'\'(-inf-4.75]\'',1,'\'(53.666667-inf)\'','\'(110-140]\'',1,'\'(10-15]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(3062.5-inf)\'','\'(12-15.5]\'','\'(-inf-6.5]\'',yes,0,yes,1
'\'(-inf-875.25]\'',no,'\'(1.125-1.75]\'',no,'\'(4.75-9.5]\'',0,'\'(-inf-12.333333]\'','\'(110-140]\'',6,'\'(15-inf)\'','\'(980-1470]\'','\'(1249-1623.5]\'','\'(1191.5-2127]\'','\'(-inf-8.5]\'','\'(15.5-inf)\'',yes,1,no,0
'\'(1623.75-inf)\'',no,'\'(1.75-2.375]\'',no,'\'(4.75-9.5]\'',1,'\'(33-43.333333]\'','\'(-inf-110]\'',4,'\'(10-15]\'','\'(-inf-490]\'','\'(1623.5-inf)\'','\'(3062.5-inf)\'','\'(12-15.5]\'','\'(15.5-inf)\'',yes,1,no,1
'\'(-inf-875.25]\'',no,'\'(1.75-2.375]\'',no,'\'(-inf-4.75]\'',1,'\'(22.666667-33]\'','\'(140-170]\'',6,'\'(10-15]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(12-15.5]\'','\'(15.5-inf)\'',yes,0,yes,0
'\'(-inf-875.25]\'',no,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',0,'\'(43.333333-53.666667]\'','\'(140-170]\'',2,'\'(5-10]\'','\'(490-980]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(12-15.5]\'','\'(-inf-6.5]\'',yes,1,yes,0
'\'(1623.75-inf)\'',yes,'\'(-inf-1.125]\'',no,'\'(9.5-14.25]\'',0,'\'(-inf-12.333333]\'','\'(140-170]\'',5,'\'(10-15]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(-inf-6.5]\'',yes,0,no,0
'\'(-inf-875.25]\'',yes,'\'(1.75-2.375]\'',no,'\'(-inf-4.75]\'',0,'\'(12.333333-22.666667]\'','\'(-inf-110]\'',8,'\'(-inf-5]\'','\'(490-980]\'','\'(874.5-1249]\'','\'(-inf-1191.5]\'','\'(8.5-12]\'','\'(6.5-11]\'',yes,0,no,0
'\'(875.25-1249.5]\'',no,'\'(1.125-1.75]\'',yes,'\'(-inf-4.75]\'',1,'\'(12.333333-22.666667]\'','\'(110-140]\'',3,'\'(5-10]\'','\'(980-1470]\'','\'(1623.5-inf)\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(15.5-inf)\'',yes,1,no,0
'\'(-inf-875.25]\'',yes,'\'(-inf-1.125]\'',no,'\'(4.75-9.5]\'',0,'\'(-inf-12.333333]\'','\'(170-inf)\'',7,'\'(10-15]\'','\'(980-1470]\'','\'(1623.5-inf)\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(11-15.5]\'',yes,1,yes,0
'\'(875.25-1249.5]\'',yes,'\'(1.125-1.75]\'',yes,'\'(-inf-4.75]\'',0,'\'(33-43.333333]\'','\'(170-inf)\'',5,'\'(10-15]\'','\'(980-1470]\'','\'(1249-1623.5]\'','\'(3062.5-inf)\'','\'(15.5-inf)\'','\'(6.5-11]\'',yes,1,yes,1
'\'(-inf-875.25]\'',yes,'\'(1.125-1.75]\'',yes,'\'(4.75-9.5]\'',1,'\'(-inf-12.333333]\'','\'(110-140]\'',7,'\'(5-10]\'','\'(490-980]\'','\'(1623.5-inf)\'','\'(-inf-1191.5]\'','\'(-inf-8.5]\'','\'(11-15.5]\'',yes,0,no,0
'\'(875.25-1249.5]\'',yes,'\'(-inf-1.125]\'',no,'\'(4.75-9.5]\'',0,'\'(-inf-12.333333]\'','\'(-inf-110]\'',3,'\'(10-15]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(-inf-6.5]\'',no,1,no,0
'\'(1623.75-inf)\'',yes,'\'(1.75-2.375]\'',yes,'\'(4.75-9.5]\'',1,'\'(-inf-12.333333]\'','\'(-inf-110]\'',1,'\'(10-15]\'','\'(-inf-490]\'','\'(874.5-1249]\'','\'(3062.5-inf)\'','\'(8.5-12]\'','\'(15.5-inf)\'',yes,1,no,1
'\'(875.25-1249.5]\'',yes,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',1,'\'(22.666667-33]\'','\'(110-140]\'',1,'\'(10-15]\'','\'(490-980]\'','\'(1249-1623.5]\'','\'(-inf-1191.5]\'','\'(-inf-8.5]\'','\'(6.5-11]\'',yes,1,yes,0
'\'(875.25-1249.5]\'',yes,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',1,'\'(43.333333-53.666667]\'','\'(110-140]\'',8,'\'(10-15]\'','\'(-inf-490]\'','\'(874.5-1249]\'','\'(-inf-1191.5]\'','\'(-inf-8.5]\'','\'(-inf-6.5]\'',yes,0,no,0
'\'(-inf-875.25]\'',yes,'\'(1.75-2.375]\'',yes,'\'(-inf-4.75]\'',1,'\'(22.666667-33]\'','\'(110-140]\'',6,'\'(-inf-5]\'','\'(-inf-490]\'','\'(1249-1623.5]\'','\'(1191.5-2127]\'','\'(-inf-8.5]\'','\'(-inf-6.5]\'',yes,0,yes,0
'\'(1249.5-1623.75]\'',no,'\'(2.375-inf)\'',no,'\'(-inf-4.75]\'',1,'\'(12.333333-22.666667]\'','\'(140-170]\'',2,'\'(5-10]\'','\'(-inf-490]\'','\'(874.5-1249]\'','\'(-inf-1191.5]\'','\'(-inf-8.5]\'','\'(6.5-11]\'',yes,1,no,0
'\'(1623.75-inf)\'',yes,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',1,'\'(33-43.333333]\'','\'(170-inf)\'',8,'\'(15-inf)\'','\'(490-980]\'','\'(874.5-1249]\'','\'(-inf-1191.5]\'','\'(-inf-8.5]\'','\'(15.5-inf)\'',yes,1,no,0
'\'(1249.5-1623.75]\'',no,'\'(2.375-inf)\'',no,'\'(-inf-4.75]\'',0,'\'(12.333333-22.666667]\'','\'(140-170]\'',6,'\'(5-10]\'','\'(490-980]\'','\'(-inf-874.5]\'','\'(3062.5-inf)\'','\'(-inf-8.5]\'','\'(11-15.5]\'',yes,0,yes,1
'\'(875.25-1249.5]\'',no,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',0,'\'(53.666667-inf)\'','\'(140-170]\'',3,'\'(5-10]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(1191.5-2127]\'','\'(15.5-inf)\'','\'(-inf-6.5]\'',yes,1,yes,0
'\'(1623.75-inf)\'',yes,'\'(-inf-1.125]\'',yes,'\'(4.75-9.5]\'',1,'\'(33-43.333333]\'','\'(170-inf)\'',3,'\'(5-10]\'','\'(-inf-490]\'','\'(1249-1623.5]\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(-inf-6.5]\'',yes,1,no,0
'\'(875.25-1249.5]\'',no,'\'(-inf-1.125]\'',yes,'\'(4.75-9.5]\'',0,'\'(53.666667-inf)\'','\'(-inf-110]\'',2,'\'(10-15]\'','\'(-inf-490]\'','\'(1249-1623.5]\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(-inf-6.5]\'',yes,0,no,0
'\'(1623.75-inf)\'',yes,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',1,'\'(12.333333-22.666667]\'','\'(110-140]\'',2,'\'(-inf-5]\'','\'(980-1470]\'','\'(1623.5-inf)\'','\'(1191.5-2127]\'','\'(12-15.5]\'','\'(15.5-inf)\'',yes,1,yes,0
'\'(875.25-1249.5]\'',yes,'\'(-inf-1.125]\'',yes,'\'(-inf-4.75]\'',0,'\'(12.333333-22.666667]\'','\'(140-170]\'',8,'\'(-inf-5]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(6.5-11]\'',yes,0,no,0
'\'(1623.75-inf)\'',no,'\'(-inf-1.125]\'',no,'\'(4.75-9.5]\'',0,'\'(53.666667-inf)\'','\'(140-170]\'',4,'\'(5-10]\'','\'(490-980]\'','\'(-inf-874.5]\'','\'(1191.5-2127]\'','\'(12-15.5]\'','\'(11-15.5]\'',yes,0,no,0
'\'(1623.75-inf)\'',yes,'\'(1.125-1.75]\'',yes,'\'(-inf-4.75]\'',1,'\'(-inf-12.333333]\'','\'(140-170]\'',6,'\'(15-inf)\'','\'(490-980]\'','\'(1623.5-inf)\'','\'(3062.5-inf)\'','\'(-inf-8.5]\'','\'(-inf-6.5]\'',yes,1,yes,1
'\'(-inf-875.25]\'',no,'\'(1.75-2.375]\'',yes,'\'(4.75-9.5]\'',1,'\'(-inf-12.333333]\'','\'(140-170]\'',5,'\'(5-10]\'','\'(490-980]\'','\'(1249-1623.5]\'','\'(-inf-1191.5]\'','\'(-inf-8.5]\'','\'(15.5-inf)\'',yes,0,no,0
'\'(-inf-875.25]\'',yes,'\'(1.125-1.75]\'',yes,'\'(-inf-4.75]\'',1,'\'(33-43.333333]\'','\'(140-170]\'',4,'\'(15-inf)\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(8.5-12]\'','\'(15.5-inf)\'',yes,1,yes,0
'\'(1249.5-1623.75]\'',no,'\'(2.375-inf)\'',yes,'\'(-inf-4.75]\'',1,'\'(-inf-12.333333]\'','\'(170-inf)\'',7,'\'(15-inf)\'','\'(490-980]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(15.5-inf)\'',yes,1,no,0
'\'(1249.5-1623.75]\'',no,'\'(2.375-inf)\'',yes,'\'(4.75-9.5]\'',0,'\'(22.666667-33]\'','\'(-inf-110]\'',6,'\'(15-inf)\'','\'(490-980]\'','\'(1249-1623.5]\'','\'(2127-3062.5]\'','\'(12-15.5]\'','\'(15.5-inf)\'',yes,0,yes,0
'\'(1623.75-inf)\'',yes,'\'(1.125-1.75]\'',no,'\'(-inf-4.75]\'',0,'\'(43.333333-53.666667]\'','\'(-inf-110]\'',8,'\'(-inf-5]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(6.5-11]\'',yes,0,yes,1
'\'(-inf-875.25]\'',yes,'\'(-inf-1.125]\'',yes,'\'(4.75-9.5]\'',1,'\'(33-43.333333]\'','\'(-inf-110]\'',6,'\'(15-inf)\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(11-15.5]\'',yes,0,yes,0
'\'(875.25-1249.5]\'',no,'\'(1.125-1.75]\'',no,'\'(4.75-9.5]\'',0,'\'(-inf-12.333333]\'','\'(140-170]\'',4,'\'(5-10]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(15.5-inf)\'',yes,1,no,0
'\'(1623.75-inf)\'',no,'\'(1.75-2.375]\'',yes,'\'(-inf-4.75]\'',0,'\'(33-43.333333]\'','\'(-inf-110]\'',5,'\'(5-10]\'','\'(490-980]\'','\'(1623.5-inf)\'','\'(3062.5-inf)\'','\'(15.5-inf)\'','\'(11-15.5]\'',no,0,no,1
'\'(1249.5-1623.75]\'',no,'\'(2.375-inf)\'',yes,'\'(4.75-9.5]\'',1,'\'(12.333333-22.666667]\'','\'(-inf-110]\'',8,'\'(5-10]\'','\'(980-1470]\'','\'(874.5-1249]\'','\'(-inf-1191.5]\'','\'(15.5-inf)\'','\'(6.5-11]\'',yes,1,yes,0
'\'(-inf-875.25]\'',no,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',1,'\'(22.666667-33]\'','\'(110-140]\'',1,'\'(15-inf)\'','\'(980-1470]\'','\'(1249-1623.5]\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(15.5-inf)\'',yes,1,no,0
'\'(-inf-875.25]\'',no,'\'(2.375-inf)\'',no,'\'(-inf-4.75]\'',1,'\'(12.333333-22.666667]\'','\'(110-140]\'',2,'\'(15-inf)\'','\'(490-980]\'','\'(-inf-874.5]\'','\'(1191.5-2127]\'','\'(15.5-inf)\'','\'(-inf-6.5]\'',yes,0,yes,0
'\'(875.25-1249.5]\'',yes,'\'(1.75-2.375]\'',yes,'\'(9.5-14.25]\'',1,'\'(33-43.333333]\'','\'(-inf-110]\'',7,'\'(15-inf)\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(6.5-11]\'',yes,0,no,0
'\'(875.25-1249.5]\'',no,'\'(1.125-1.75]\'',yes,'\'(-inf-4.75]\'',0,'\'(12.333333-22.666667]\'','\'(170-inf)\'',4,'\'(-inf-5]\'','\'(1470-inf)\'','\'(1623.5-inf)\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(6.5-11]\'',no,1,no,1
'\'(-inf-875.25]\'',no,'\'(1.75-2.375]\'',yes,'\'(-inf-4.75]\'',1,'\'(12.333333-22.666667]\'','\'(170-inf)\'',7,'\'(-inf-5]\'','\'(490-980]\'','\'(1623.5-inf)\'','\'(3062.5-inf)\'','\'(12-15.5]\'','\'(6.5-11]\'',yes,0,no,1
'\'(1249.5-1623.75]\'',yes,'\'(2.375-inf)\'',no,'\'(-inf-4.75]\'',0,'\'(53.666667-inf)\'','\'(170-inf)\'',2,'\'(-inf-5]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(3062.5-inf)\'','\'(-inf-8.5]\'','\'(6.5-11]\'',yes,0,no,1
'\'(1623.75-inf)\'',no,'\'(1.125-1.75]\'',no,'\'(4.75-9.5]\'',0,'\'(22.666667-33]\'','\'(-inf-110]\'',1,'\'(15-inf)\'','\'(-inf-490]\'','\'(874.5-1249]\'','\'(3062.5-inf)\'','\'(15.5-inf)\'','\'(-inf-6.5]\'',no,0,no,1
'\'(875.25-1249.5]\'',yes,'\'(-inf-1.125]\'',yes,'\'(4.75-9.5]\'',0,'\'(22.666667-33]\'','\'(140-170]\'',8,'\'(5-10]\'','\'(490-980]\'','\'(874.5-1249]\'','\'(1191.5-2127]\'','\'(15.5-inf)\'','\'(15.5-inf)\'',yes,0,no,0
'\'(-inf-875.25]\'',yes,'\'(2.375-inf)\'',yes,'\'(9.5-14.25]\'',1,'\'(53.666667-inf)\'','\'(110-140]\'',2,'\'(15-inf)\'','\'(980-1470]\'','\'(874.5-1249]\'','\'(1191.5-2127]\'','\'(12-15.5]\'','\'(-inf-6.5]\'',yes,0,no,0
'\'(1623.75-inf)\'',no,'\'(1.75-2.375]\'',no,'\'(-inf-4.75]\'',1,'\'(33-43.333333]\'','\'(-inf-110]\'',1,'\'(-inf-5]\'','\'(490-980]\'','\'(874.5-1249]\'','\'(-inf-1191.5]\'','\'(12-15.5]\'','\'(-inf-6.5]\'',yes,1,yes,0
'\'(875.25-1249.5]\'',no,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',0,'\'(43.333333-53.666667]\'','\'(-inf-110]\'',4,'\'(5-10]\'','\'(-inf-490]\'','\'(-inf-874.5]\'','\'(1191.5-2127]\'','\'(8.5-12]\'','\'(11-15.5]\'',yes,1,yes,0
'\'(1249.5-1623.75]\'',no,'\'(2.375-inf)\'',no,'\'(-inf-4.75]\'',1,'\'(-inf-12.333333]\'','\'(140-170]\'',4,'\'(15-inf)\'','\'(490-980]\'','\'(1623.5-inf)\'','\'(2127-3062.5]\'','\'(15.5-inf)\'','\'(11-15.5]\'',yes,0,no,0
'\'(875.25-1249.5]\'',no,'\'(-inf-1.125]\'',no,'\'(-inf-4.75]\'',1,'\'(53.666667-inf)\'','\'(140-170]\'',3,'\'(-inf-5]\'','\'(490-980]\'','\'(-inf-874.5]\'','\'(2127-3062.5]\'','\'(8.5-12]\'','\'(15.5-inf)\'',yes,0,no,0
'\'(1623.75-inf)\'',no,'\'(-inf-1.125]\'',yes,'\'(4.75-9.5]\'',1,'\'(-inf-12.333333]\'','\'(-inf-110]\'',8,'\'(5-10]\'','\'(980-1470]\'','\'(1249-1623.5]\'','\'(2127-3062.5]\'','\'(-inf-8.5]\'','\'(15.5-inf)\'',yes,0,yes,1
